id,baseline/000,baseline/001,baseline/002,baseline/003,baseline/004,baseline/005,baseline/006,baseline/007,baseline/008,baseline/009,baseline/010,baseline/011,baseline/012,holdout/000,holdout/001,holdout/002,holdout/003,holdout/004,holdout/005
./spec/iriq/url_calibration_spec.rb[1:1:77],46,111,49,99,48,59,58,58,59,52,51,48,47,39,42,39,39,36,42
./spec/iriq/url_calibration_spec.rb[1:1:78],42,95,47,91,45,54,83,55,55,50,48,45,45,37,39,37,37,35,39
./spec/iriq/url_calibration_spec.rb[1:1:79],35,80,37,77,39,44,52,45,44,42,41,38,37,30,32,30,30,28,32
./spec/iriq/url_calibration_spec.rb[1:1:80],38,85,41,83,41,50,51,48,49,43,43,40,39,33,35,34,33,31,35
./spec/iriq/url_calibration_spec.rb[1:1:81],36,79,42,77,38,199,45,45,46,43,41,39,36,32,33,29,30,29,32
./spec/iriq/url_calibration_spec.rb[1:1:82],43,99,47,95,47,63,57,62,57,51,51,47,46,38,43,38,36,36,40
./spec/iriq/url_calibration_spec.rb[1:1:83],53,113,55,109,54,67,63,66,71,58,57,53,51,45,49,44,43,41,140
./spec/iriq/url_calibration_spec.rb[1:1:84],57,85,187,123,58,76,69,73,73,64,199,61,58,48,56,47,47,45,52
./spec/iriq/url_calibration_spec.rb[1:1:85],50,66,56,108,53,66,61,67,66,63,59,54,57,48,48,145,42,41,47
./spec/iriq/url_calibration_spec.rb[1:1:86],50,64,55,110,53,67,59,64,66,60,60,54,53,44,47,44,41,40,49
./spec/iriq/url_calibration_spec.rb[1:1:87],58,73,63,125,183,76,179,76,73,67,64,63,60,50,151,49,54,136,53
./spec/iriq/url_calibration_spec.rb[1:1:88],70,228,68,323,71,85,78,208,82,75,72,171,66,56,63,54,141,53,59
./spec/iriq/url_calibration_spec.rb[1:1:89],51,64,52,100,52,64,59,64,62,56,55,54,49,41,46,40,42,40,49
./spec/iriq/url_calibration_spec.rb[1:1:90],52,62,54,104,53,76,58,64,64,59,55,55,50,42,46,42,42,40,46
./spec/iriq/url_calibration_spec.rb[1:1:91],51,81,51,106,51,63,56,64,61,57,55,53,50,44,44,40,41,39,44
./spec/iriq/url_calibration_spec.rb[1:1:92],47,55,49,94,48,59,53,58,56,51,52,48,45,38,42,37,38,37,41
./spec/iriq/url_calibration_spec.rb[1:1:93],51,59,52,104,51,61,57,61,61,56,55,51,49,42,43,40,40,39,44
./spec/iriq/url_calibration_spec.rb[1:1:94],49,51,45,94,45,56,49,54,53,49,49,47,44,35,40,34,36,34,38
./spec/iriq/url_calibration_spec.rb[1:1:95],41,46,43,87,42,50,46,50,51,44,43,42,41,32,36,34,33,32,36
./spec/iriq/url_calibration_spec.rb[1:1:96],48,51,46,95,45,55,50,54,55,51,49,46,44,35,39,35,36,35,40
./spec/iriq/url_calibration_spec.rb[1:1:97],46,53,45,93,45,55,50,57,56,50,49,48,44,36,39,36,35,35,38
./spec/iriq/url_calibration_spec.rb[1:1:98],43,50,45,92,44,54,48,54,54,48,48,45,43,36,38,36,35,33,38
./spec/iriq/url_calibration_spec.rb[1:1:99],82,94,83,174,81,99,90,102,105,88,88,83,81,65,73,68,65,63,142
./spec/iriq/url_calibration_spec.rb[1:1:100],59,69,58,128,57,77,192,73,81,64,62,59,58,48,52,51,45,44,51
./spec/iriq/url_calibration_spec.rb[1:1:101],63,75,188,133,62,77,71,77,82,67,69,63,60,53,60,51,58,48,54
./spec/iriq/url_calibration_spec.rb[1:1:102],51,58,54,107,51,62,57,178,195,190,55,57,50,117,44,41,42,39,43
./spec/iriq/url_calibration_spec.rb[1:1:103],44,51,47,95,43,55,52,55,56,53,154,47,46,37,39,36,36,93,37
./spec/iriq/url_calibration_spec.rb[1:1:104],32,36,34,194,32,39,37,40,41,37,37,34,31,27,30,124,27,27,30
./spec/iriq/url_calibration_spec.rb[1:1:105],31,35,33,65,32,36,34,39,39,36,35,33,31,26,28,28,25,25,29
./spec/iriq/url_calibration_spec.rb[1:1:106],43,180,42,88,42,51,48,53,55,46,47,42,41,34,39,34,33,34,38
./spec/iriq/url_calibration_spec.rb[1:1:107],156,51,43,118,160,50,47,49,51,45,46,42,43,33,37,40,32,31,37
./spec/iriq/url_calibration_spec.rb[1:1:108],61,69,61,106,62,71,66,73,76,64,64,61,57,47,53,50,47,46,54
./spec/iriq/url_calibration_spec.rb[1:1:109],33,37,33,48,33,40,37,39,42,35,35,32,33,26,29,27,26,25,32
./spec/iriq/url_calibration_spec.rb[1:1:110],55,62,54,182,56,67,59,66,67,60,60,56,54,44,47,45,43,42,48
./spec/iriq/url_calibration_spec.rb[1:1:111],59,67,59,100,60,71,67,72,72,65,65,61,59,47,52,47,46,44,52
./spec/iriq/url_calibration_spec.rb[1:1:112],31,36,32,48,32,39,36,40,39,36,36,33,32,26,28,26,26,25,28
./spec/iriq/url_calibration_spec.rb[1:1:113],81,35,33,43,33,38,35,38,38,35,34,32,31,26,28,25,25,24,28
./spec/iriq/url_calibration_spec.rb[1:1:114],126,98,88,117,87,106,97,105,109,96,93,87,187,69,76,70,69,67,161
./spec/iriq/url_calibration_spec.rb[1:1:115],786,63,57,73,57,66,62,67,69,60,60,55,57,44,121,44,118,43,52
./spec/iriq/url_calibration_spec.rb[1:1:116],140,58,52,65,52,65,56,63,65,55,55,53,50,41,46,40,42,39,48
./spec/iriq/url_calibration_spec.rb[1:1:117],110,56,51,62,50,62,55,60,65,55,55,50,48,39,43,43,40,38,46
./spec/iriq/url_calibration_spec.rb[1:1:118],110,56,53,188,52,61,56,61,183,55,55,148,50,105,45,42,40,113,44
./spec/iriq/url_calibration_spec.rb[1:1:119],123,64,58,76,59,69,151,70,73,64,177,61,57,47,51,47,46,48,52
./spec/iriq/url_calibration_spec.rb[1:1:120],98,52,47,59,49,58,53,57,58,52,53,48,46,38,39,38,38,42,42
./spec/iriq/url_calibration_spec.rb[1:1:121],127,66,63,75,60,70,65,170,74,64,66,62,59,47,51,49,47,50,53
./spec/iriq/url_calibration_spec.rb[1:1:122],116,63,57,70,56,66,62,67,67,156,61,56,54,43,48,46,44,46,50
./spec/iriq/url_calibration_spec.rb[1:1:123],147,65,60,71,58,69,64,74,71,66,63,61,58,48,51,121,45,48,53
./spec/iriq/url_calibration_spec.rb[1:1:124],144,77,65,82,147,76,72,78,80,73,72,65,64,51,56,53,50,53,59
./spec/iriq/url_calibration_spec.rb[1:1:125],120,64,57,70,59,67,63,70,69,61,61,57,57,46,50,48,44,45,52
./spec/iriq/url_calibration_spec.rb[1:1:126],157,72,63,76,64,73,67,75,76,66,66,62,118,49,53,51,50,47,56
./spec/iriq/url_calibration_spec.rb[1:1:127],201,73,64,80,65,76,69,78,78,70,70,65,84,51,55,52,50,50,134
./spec/iriq/url_calibration_spec.rb[1:1:128],127,61,54,66,54,63,60,65,65,57,58,56,63,41,48,43,42,41,48
./spec/iriq/url_calibration_spec.rb[1:1:129],126,65,58,68,58,68,61,68,72,62,62,57,62,46,125,47,45,43,51
./spec/iriq/url_calibration_spec.rb[1:1:130],121,55,50,65,50,65,55,60,62,56,55,53,57,39,46,42,39,39,46
./spec/iriq/url_calibration_spec.rb[1:1:131],143,72,66,79,66,79,71,80,80,71,70,67,70,51,57,54,51,119,59
./spec/iriq/url_calibration_spec.rb[1:1:132],158,80,73,206,73,88,175,88,193,79,79,161,77,127,63,60,130,56,64
./spec/iriq/url_calibration_spec.rb[1:1:133],106,55,50,62,51,59,57,62,62,56,149,53,53,41,42,41,40,38,45
./spec/iriq/url_calibration_spec.rb[1:1:134],112,59,141,69,55,66,61,174,67,59,60,56,57,44,47,44,44,43,49
./spec/iriq/url_calibration_spec.rb[1:1:135],127,69,65,79,63,77,69,76,78,68,68,64,74,51,54,49,50,48,55
./spec/iriq/url_calibration_spec.rb[1:1:136],83,45,42,51,40,50,44,50,51,44,44,41,44,33,35,32,32,30,36
./spec/iriq/url_calibration_spec.rb[1:1:137],109,58,54,65,53,66,58,65,63,147,57,53,59,42,46,43,42,41,47
./spec/iriq/url_calibration_spec.rb[1:1:138],265,160,56,70,54,69,60,65,68,62,59,57,56,43,48,108,42,42,50
./spec/iriq/url_calibration_spec.rb[1:1:139],108,62,55,68,139,68,60,67,65,61,59,55,59,44,50,46,48,41,50
./spec/iriq/url_calibration_spec.rb[1:1:140],91,52,46,61,47,55,51,56,56,51,48,45,49,37,40,36,37,36,120
./spec/iriq/url_calibration_spec.rb[1:1:141],106,60,55,65,54,65,60,64,63,58,58,56,58,42,48,43,43,41,50
./spec/iriq/url_calibration_spec.rb[1:1:142],106,62,54,67,57,65,59,66,65,59,59,55,58,43,47,43,44,41,50
./spec/iriq/url_calibration_spec.rb[1:1:143],126,74,66,79,65,75,73,76,83,70,69,67,69,51,56,51,53,49,58
./spec/iriq/url_calibration_spec.rb[1:1:144],124,71,64,79,64,171,69,78,75,69,68,65,66,62,133,56,52,48,58
./spec/iriq/url_calibration_spec.rb[1:1:145],136,74,70,83,69,184,74,82,136,76,74,71,152,53,60,56,53,52,62
./spec/iriq/url_calibration_spec.rb[1:1:146],130,74,68,176,68,113,72,81,105,73,72,172,70,51,60,54,52,53,60
./spec/iriq/url_calibration_spec.rb[1:1:147],125,71,64,77,65,92,73,77,188,71,153,66,65,115,57,52,115,49,57
./spec/iriq/url_calibration_spec.rb[1:1:148],66,37,34,40,33,45,36,43,46,36,37,34,34,27,28,26,27,26,29
./spec/iriq/url_calibration_spec.rb[1:1:149],63,35,34,39,33,40,36,40,81,37,35,34,33,26,28,27,25,24,29
./spec/iriq/url_calibration_spec.rb[1:1:150],64,35,32,38,31,38,36,38,46,36,33,32,32,25,29,25,27,24,28
./spec/iriq/url_calibration_spec.rb[1:1:151],64,34,34,37,30,39,34,37,42,34,33,32,31,24,27,24,25,23,28
./spec/iriq/url_calibration_spec.rb[1:1:152],116,77,62,78,58,79,72,85,77,150,65,61,72,53,62,55,51,49,63
./spec/iriq/url_calibration_spec.rb[1:1:153],76,44,40,48,40,49,44,47,47,46,42,41,40,31,36,32,32,29,35
./spec/iriq/url_calibration_spec.rb[1:1:154],74,42,40,48,38,47,42,48,45,43,42,39,37,30,35,33,31,30,34
./spec/iriq/url_calibration_spec.rb[1:1:155],77,127,39,46,113,47,42,47,46,44,42,39,38,31,33,31,30,29,37
./spec/iriq/url_calibration_spec.rb[1:1:156],99,57,52,63,53,64,56,63,63,57,57,53,51,42,46,42,40,39,47
./spec/iriq/url_calibration_spec.rb[1:1:157],74,43,39,46,39,48,41,49,46,43,44,39,39,31,34,31,30,30,35
./spec/iriq/url_calibration_spec.rb[1:1:158],68,40,37,42,38,44,40,44,42,41,38,36,34,28,31,29,28,28,32
./spec/iriq/url_calibration_spec.rb[1:1:159],81,46,43,51,42,52,46,51,53,47,46,44,42,32,36,35,33,33,38
./spec/iriq/url_calibration_spec.rb[1:1:160],74,42,40,47,38,46,42,45,46,44,41,40,38,30,34,31,30,30,35
./spec/iriq/url_calibration_spec.rb[1:1:161],69,39,37,44,36,44,37,44,42,40,39,36,35,28,120,29,29,27,32
./spec/iriq_spec.rb[1:1:1],78,49,42,54,41,54,48,54,52,46,45,43,46,33,39,35,32,31,40
./spec/iriq_spec.rb[1:2:1],86,51,47,62,47,61,52,56,56,50,155,48,49,37,41,37,36,35,42
./spec/iriq_spec.rb[1:3:1],88,51,46,59,46,85,181,57,172,51,52,46,51,131,43,38,38,38,44
